codigo_material,preco_real,qtde_min,descricao,modelos,origem,t,ipi,ncm_classif_fiscal,codigo_barras
9503-003-6321,58.26,1,Rolamento de esferas 6200,KM-BF,1,10,7.8,84821010,795711914318
9503-003-6440,74.62,2,Rolamento de esferas 6201-2RS,TS350 TS760 TS800,1,10,7.8,84821010,795711442125
9503-003-6444,74.62,1,Rolamento de esferas 6201-2RS,TSA230,1,10,7.8,84821010,886661416417
9503-003-6462,56.87,1,Rolamento de esferas 6201-2Z,HT131 HT133,0,10,0.0,84821010,886661590568
9503-003-6560,79.33,1,Rolamento de esferas 6202,FS86 FS88 FS106 FS108 FR85 FR106 FR108 FR220 FR350,5,10,7.8,84821010,795711284039
9503-003-6650,92.52,1,Rolamento de esferas 6203-2RS-C3,FS160 FS220 FS280,5,10,7.8,84821010,795711443115
9503-003-6676,81.83,1,Rolamento de esferas 6203,Carcaça virabrequimMS064 066 660 650,5,10,7.8,84821010,795711443719
9503-003-6677,77.11,1,Rolamento de esferas6203,MS 651 661,1,10,7.8,84821010,795711854805
9503-003-6862,165.68,1,Rolamento de esferas DIN625-6205-2Z,RE232,1,10,7.8,84821010,886661369720
9503-003-7450,79.33,2,Rolamento de esferas 6202-2RS,FS120 FS160 FS220 FS250 FS280 FS300 FS350 FR85 RE700K RE800K REKM RE900 RE920KM KA120,5,10,7.8,84821010,795711444273
9503-003-7452,66.1,1,Rolamento de esferas 6202-2RS,FS460,1,10,7.8,84821010,886661010790
9503-003-8052,44.46,1,Rolamento de esferas 6901,FR85 FR106 FR108 FR220 FR350,1,10,7.8,84821010,795711444624
9503-003-8053,44.46,1,Rolamento de esferas 6901-2RS,SR420 SR430,5,10,7.8,84821010,795711445102
9503-003-8058,44.44,1,Rolamento de esferas61901-2Z,HLA65,1,10,7.8,84821010,886661736799
9503-003-8130,98.17,1,Rolamento de esferas 6301-2RZ,BF,1,10,7.8,84821010,795711444808
9503-003-8211,48.94,1,Rolamento de esferas 6903-2RS,KG770 KGA770,1,10,7.8,84821010,795711988166
9503-003-8324,131.28,1,Rolamento de esferas 6304-2RSR,Implemento FCS Aparador de cantos,1,10,7.8,84821010,795711940751
9503-003-9371,44.46,1,Rolamento de esferas607-2Z,HSE61 HLA65,1,10,7.8,84821010,795711802264
9503-003-9450,52.23,5,Rolamento de esferas 627,HSE61,1,10,7.8,84821010,795711444051
9503-003-9451,52.23,1,Rolamento de esferas 627-ZZ,SPA 65,1,10,7.8,84821010,886661008377
9503-003-9491,55.23,1,Rolamento de esferas de aço 629-CN,SP20 SP81,0,10,0.0,84821010,795711444068
9503-003-9543,18.35,2,Rolamento de esferas de aço 626-CN,SP80 SP80K SP85 SP85K,5,10,7.8,84821010,795711800970
9503-003-9642,50.59,1,Rolamento de esferas608-2RS,BGA85,1,10,7.8,84821010,795711812393
9503-003-9670,50.59,1,Rolamento de esferas 608,MotorE14 MotorE160 SPA65,1,10,7.8,84821010,795711286231
9503-003-9850,43.53,1,Rolamento de esferas DIN625-609,FS85R FS88 FS120 FS250 FR85 FR220 FR350 FS130 SP81,1,10,7.8,84821010,795711286446
9503-003-9853,52.23,1,Rolamento de esferas DIN625-609-2Z,FS85R FS88 FS120 FS250 FR85 FR220 FR350,1,10,7.8,84821010,795711286453
9503-003-9854,52.23,2,Rolamento de esferas 609-Z,FSE65,1,10,7.8,84821010,795711444648
9503-003-9856,52.23,1,Rolamento de esferas-609-Z,HL135,1,10,7.8,84821010,795711444655
9503-003-9860,52.23,1,Rolamento de esferas 609-2RS,HT BT45 RMA370,1,10,7.8,84821010,795711444471
9503-003-9863,52.23,1,Rolamento de esferas609-2RS,HT75,1,10,7.8,84821010,886661591114
9503-003-9870,52.23,2,Rolamento de esferas 609,E160 FS120,1,10,7.8,84821010,795711444822
9503-003-9880,52.23,3,Rolamento de esferas 609-2RS,HTImpl 75 SP81,5,10,7.8,84821010,795711444631
9503-003-9881,43.53,1,Rolamento de esferas 609-2RS,KM-BF,1,10,7.8,84821010,795711914301
9503-003-9892,43.04,1,Rolamento de esferas 698-2Z,HSE52,1,10,7.8,84821010,795711444815
9503-003-9898,44.46,1,Rolamento de esferas DIN625-6900-2RS,HTA50.0,1,10,7.8,84821010,886661827336
9503-003-9899,57.64,1,Rolamento de esferas DIN625-6000-2RS,HTA50.0,1,10,7.8,84821010,886661886036
9503-013-9880,43.53,1,Rolamento de esferas 609-LLU T C8/13,PC70 PC75,3,10,7.8,84821010,886661054626
9504-003-0698,58.26,1,Rolamento de contato angular 7200C,KM-BF,1,10,7.8,84821010,795711951689
9504-003-0712,595.25,1,Rolamento de contato angular 7305B,RE232,1,10,7.8,84821010,795711442637
9507-003-0633,138.36,1,Rolamento de esferas ranhurado 30x60x21,RE100 RE110 RE145,1,10,7.8,84821010,886661415137
9507-003-0638,99.49,1,Rolamento de esferas ranhurado 40x68x15,RE150,1,10,7.8,84821010,886661311880
9512-003-1830,28.31,1,Gaiola de agulhas 8x11x10,FS75 FS85 FS85R FR85 HS80 SP80 SP80K SP81 HT75 HTK,5,10,7.8,84824000,795711445034
9512-003-1834,28.31,1,Gaiola de agulhas 8x11x10,BG86 BGBG SH56,1,10,7.8,84824000,886661150144
9512-003-2250,30.14,2,Gaiola de agulhas 10x13x12.5,BT121 MS210 MS025 MS230 MS250 FS120 FS250 FS300 FS35,5,10,7.8,84824000,795711450328
9512-003-2252,30.14,1,"Gaiola de agulhas 10x13x12,5",MS260,5,10,7.8,84824000,795711442484
9512-003-2331,33.15,1,"Gaiola de agulhas 10x14x12,5",,1,10,7.8,84824000,795711442644
9512-003-2340,33.62,2,Gaiola de agulhas 10x14x13,FS160 FS220 FS280 FR220 SR400 MS360 MS310 MS390,5,10,7.8,84824000,795711284046
9512-003-2344,33.62,5,Gaiola de agulhas 10x14x13,SR400 SR420 BR380,5,10,7.8,84824000,795711442972
9512-003-2348,31.97,2,Gaiola de agulhas 11x14x15,MS361,3,10,7.8,84824000,795711442989
9512-003-2349,30.14,1,"Gaiola de agulhas 11x14x12,5",FS460,1,10,7.8,84824000,795711442996
9512-003-3061,31.97,1,Gaiola de agulhas 12x15x15,MS046 MS460 MS362,3,10,7.8,84824000,795711443146
9512-003-3062,31.97,1,Gaiola de agulhas 12x15x15,MS382,0,10,7.8,84824000,795711443153
9512-003-3140,33.62,2,Gaiola de agulhas 12x16x13,MS08 MS038 P835 P840,3,10,7.8,84824000,795711443306
9512-003-3141,33.62,1,Gaiola de agulhas 12x16x13,SR430 SR450 BR350 BR430,3,10,7.8,84824000,795711443313
9512-003-3146,42.68,1,"Gaiola de agulhas 12x16,2x15",MS462,0,10,7.8,84824000,886661387090
9512-003-3281,36.76,1,Gaiola de agulhas 12x17x13,MS066 MS660 MS650,8,10,7.8,84824000,795711443511
9512-003-3283,36.76,1,Gaiola de agulhas 12x17x13,TS800,1,10,7.8,84824000,795711440589
9512-003-3286,38.47,1,"Gaiola de agulhas 12x17x14,4",MS651 MS661,0,10,7.8,84824000,795711853334
9512-003-3440,38.0,2,"Gaiola de agulhas 13x17x17,5",MS051 MS076 TS760,3,10,7.8,84824000,795711440596
9512-003-4620,30.73,1,Gaiola de agulhas 20x24x10,SP81,5,10,7.8,84824000,795711444662
9512-003-4770,33.64,1,Gaiola de agulhas 26x30x13,SP20,0,10,7.8,84824000,886661262625
9512-003-4800,36.77,1,Gaiola de agulhas 30x35x13,SPA65,1,10,7.8,84824000,795711950491
9512-933-2260,28.31,3,Gaiola de agulhas 10x13x10,MS210 MS025 MS230 MS250 MS310 MS034 MS036 MS039 MS390,5,10,7.8,84824000,795711444884
9512-933-2270,30.5,1,Gaiola de agulhas 10x13x13,MS192T MS194T,1,10,7.8,84824000,795711445058
9512-933-2379,30.74,2,Gaiola de agulhas 10x16x12,MS462,1,10,7.8,84824000,886661307845
9512-933-2380,38.47,2,Gaiola de agulhas 10x16x12,MS036 MS360 MS362 MS382 MS046 MS460 MS462,5,10,7.8,84824000,795711445072
9512-933-2382,39.89,1,Gaiola de agulhas 10x16x13,MS066 MS660 MS650 MS651 MS661,5,10,7.8,84824000,795711444686
9512-933-3150,44.26,2,Gaiola de agulhas 12x16x24,MS038,5,10,7.8,84824000,795711445188
9512-933-3800,35.57,3,Gaiola de agulhas 14x18x15,MS051 MS076,5,10,7.8,84824000,795711450342
9512-933-4030,33.39,3,Gaiola de agulhas 15x18x17,MS08,5,10,7.8,84824000,795711450359
9513-003-0912,28.84,10,Gaiola de agulhas 8x12x8,HS80 HSHLImpl HS81R,1,10,7.8,84824000,795711442699
9513-003-1570,29.79,1,Gaiola de agulhas 6x10x9,HL135,1,10,7.8,84824000,795711442712
9513-003-1918,30.73,1,Gaiola de agulhas 8x12x10,MSE170,1,10,7.8,84824000,795711951726
9513-003-1920,30.73,1,Gaiola de agulhas 8x12x10,E14 E160,1,10,7.8,84824000,795711442507
9513-003-2280,30.73,1,Gaiola de agulhas 10x14x10,E14 E160,1,10,7.8,84824000,795711443009
9516-003-1730,0.8,3,Esfera Ø 4 mm,Bomba De OleoMS08 011 051 076 TS760,5,10,6.5,73259910,795711450380
9516-003-3320,1.66,1,Esfera Ø 9 mm,USG,1,10,7.8,84829119,795711442767
9517-003-5050,2.95,3,Rolete 4x8,MS08,5,10,7.8,84829120,795711443863
9517-003-5055,3.69,1,Rolete-B4x10,HSE61,1,10,7.8,84829120,795711443870
9517-003-5060,3.98,5,"Rolete 4x10,8",E14 E160,1,10,7.8,84829120,795711443894
9523-003-4260,73.96,2,Rolamento de esferas 15x35x13,MS034 SR400 SR420,5,10,7.8,84821010,795711444341
9523-003-4266,73.96,1,Rolamento esferas 15x35x13,MS034 MS046 MS460 MS360 MS361,3,10,7.8,84821010,795711445638
9523-003-4278,73.96,1,Rolamento de esferas 15x35x13,MS460,1,10,7.8,84821010,795711665807
9523-003-4301,72.59,1,Rolamento de esferas 15x38x11,SR430 SR450 BR350 BR430,5,10,7.8,84821010,795711665821
9523-003-4555,86.14,2,Rolamento de esferas 17x40x14,MS066 MS660 MS650,5,10,7.8,84821010,795711680145
9523-003-4556,88.89,1,Rolamento de esferas 17x41x14,MS651 MS661,1,10,7.8,84821010,795711842697
9529-003-4181,53.12,1,Gaiola de agulhas 1516-2,TS350,1,10,7.8,84824000,795711681579
9529-003-4681,60.04,1,Gaiola de agulhas 2020-2,TS760,1,10,7.8,84824000,795711681104
9533-003-9076,9.56,1,Mancal corrediço com colar JSM-1517-12,TS420 FW20,1,0,7.8,84833029,795711673154
9533-003-9102,17.2,1,Mancal corrediço com colar16H9x18x21,PC70,3,10,7.8,84833090,795711969363
9533-003-9104,16.39,1,Mancal corrediço com colarI 16H9x18x20,SP10,1,10,7.8,84833090,795711426309
9533-003-9111,24.57,1,Mancal corrediço com colar16H9x18x30,SPA65 SP20,8,10,7.8,84833090,795711960049
9571-930-0207,53.45,1,Punho estrelado M 10,TS420 TS800-FW20,1,10,9.75,39269090,795711681128
9593-215-0600,5.61,1,Nipel de lubrificação D6,NG5,1,10,0.0,84813000,795711680640
9630-003-1698,19.46,1,Retentor B15x26x4,BT45,1,0,6.5,84879000,795711665098
9630-003-1747,22.03,1,Retentor 17x30x7,BF,1,0,6.5,84879000,795711665463
9630-003-1748,22.03,2,Retentor 17x32x9,KA 85R,1,0,6.5,84879000,795711665470
9630-003-3616,25.94,1,Retentor 35x20x7,BT120 BT121 BT130,1,0,6.5,84879000,795711681999
9630-951-1696,38.9,5,Retentor 15x26x7,MS361,1,0,6.5,84879000,795711681852
9636-003-3071,25.51,2,Retentor 26x37x7,RE820KM-110 RE900KM,5,0,6.5,84879000,795711146764
9636-815-0270,1.35,10,Anel de vedação 5x9x1,FS130 BR600 BR800 HT133,1,10,5.2,40169300,795711664855
9636-965-1160,1.66,10,Anel de vedação 12x16,MS076,5,10,5.2,40169300,795711680930
9638-003-1581,38.9,5,Retentor 15x25,MS162 MS172 MS172C MS182 MS212 MS025 MS210 MS230,6,0,6.5,84879000,795711680695
9639-003-1205,15.56,1,"Retentor 12x22x4,5",MS192T MS194T,1,0,6.5,84879000,795711681456
9639-003-1206,31.11,1,"Retentor12x22x4,5",MS192T MS194T,1,0,6.5,84879000,795711681463
9639-003-1230,15.56,10,Retentor 12x22x7,BG50 BG85 FS38 HS45 BT45 KM55 HS45 HSBG SH56,6,0,6.5,84879000,795711681166
9639-003-1231,15.56,1,Retentor 12x22x7,FS130 BT130 HT133,1,0,6.5,84879000,795711681173
9639-003-1585,19.46,2,Retentor 15x25x5,MS162 MS172 MS172C MS182 MS210 MS025 MS230 MS250 BR430 BR800,5,0,6.5,84879000,795711591595
9639-003-1743,22.03,2,"Retentor DIN3760 17x30x4,4",MS039 MS310 MS390,5,0,6.5,84879000,795711681869
9639-010-1743,44.12,2,"Retentor 17x30x4,4",MS039 MS310 MS390,1,0,6.5,84879000,795711681814
9639-951-1584,38.9,1,Retentor 15x25x5,BR 430,1,0,6.5,84879000,795711682033
9640-003-0950,12.97,1,Retentor 10x18x6,SR400 SR420,1,0,6.5,84879000,795711665548
9640-003-0970,25.94,1,Retentor 10x22x6,SR430 SR450 SRBG-KM,1,0,6.5,84879000,795711665319
9640-003-1190,15.56,2,Retentor 12x20x5,MS034 MS036 MS360 FS160 FS220 FS280 FR220,5,0,6.5,84879000,795711665975
9640-003-1195,15.56,5,Retentor 12x22x5,BT121 FS75 FS85 FS85R FS86 FS88 FS106 FR85 FR106 FR108 HT75 PC70 PC75 HS82R HS80 SP80 SP80K SP81 KA85R KA120 HS81R FS120 FS250 FS300 FS350 FR350 HT70K KA120,5,0,6.5,84879000,795711665999
9640-003-1280,15.56,2,Retentor 12x32x7,FS160 FS220 FS280 FR220,5,0,6.5,84879000,795711481407
9640-003-1340,16.87,2,Retentor de borracha e aço 13x22x5,MS038 MS076 SR400 SR420,5,0,6.5,84879000,795711481438
9640-003-1355,17.51,2,Retentor 13.5x20x4,MS046 MS460 MS066,5,0,6.5,84879000,795711426620
9640-003-1560,19.46,2,Retentor 15x22x4,MS066 MS660 MS650 MS462,5,0,6.5,84879000,795711426637
9640-003-1561,36.54,1,Retentor DIN3760-BS15x22x4,MS651 MS661,0,0,0.0,84879000,886661868650
9640-003-1570,19.46,2,Retentor 15x24x5,MS051 MS076 TS760,5,0,6.5,84879000,795711426644
9640-003-1600,19.46,2,"Retentor de borracha e aço 15x29,6x4",MS034 MS036 MS360 MS046 MS460 SR400 SR420 MS462,5,0,6.5,84879000,795711680213
9640-003-1610,19.46,2,Retentor 15x35x7,MS08 P835,5,0,6.5,84879000,795711680220
9640-003-1745,22.03,1,Retentor 17x28x7,TS800,1,0,6.5,84879000,795711426613
9640-003-1851,41.41,1,"Retentor DIN3760-BS17x32,9x3,6",MS650 MS660 MS651 MS661,0,0,0.0,84879000,886661854158
9640-003-1857,22.03,1,Retentor 17x37x5,MS382,0,0,6.5,84879000,886661162673
9640-003-1880,22.03,2,Retentor de borracha e aço 17x39.9x5,MS038,3,0,6.5,84879000,795711680190
9640-003-2257,51.88,1,Retentor 20x42x5,TS800,1,0,6.5,84879000,795711681227
9642-003-1440,18.14,5,Retentor de borracha e aço 14x20x3.5,MS051 MS076,5,0,6.5,84879000,795711680763
9643-003-0930,12.97,2,Anel de vedação 10x16x4,MS08,5,0,6.5,84879000,795711680787
9643-950-1160,15.56,2,Retentor 12x16x3,MS038,5,0,6.5,84879000,795711680978
9645-945-1070,1.64,1,"Anel de vedação redondo 11x2,5",USG FS300 BT45,1,10,5.2,40169300,795711680992
9645-945-1072,3.33,1,"Anel de vedação redondo 11,5x2,65 EPDM65",RE110 RE150,1,10,5.2,40169300,886661766185
9645-945-1075,2.5,1,"Anel de vedação redondo 11,2x1,8",RE107,1,10,5.2,40169300,795711680510
9645-945-1171,1.6,1,"Anel de vedação redondo N12x1,5-NBR70",MS462,1,10,5.2,40169300,886661263851
9645-945-1322,5.73,5,"Anel de vedação redondo N13,5x1,8-NBR70",RE232,1,10,5.2,40169300,886661369621
9645-945-1670,3.87,1,Anel de vedação redondo 16x2,RE107 RE142,1,10,5.2,40169300,795711680749
9645-945-2820,2.16,3,"Anel de vedação redondo 25x2,5",E14 MS051 MS076 TS760,5,10,5.2,40169300,795711681487
9645-945-3076,1.69,20,"Anel de vedação redondo 5,1x1,6-NBR70",RE142,1,10,5.2,40169300,795711681203
9645-945-3094,1.48,5,"Anel de vedação redondo 9x1,5",MS362,1,10,5.2,40169300,795711681692
9645-945-3100,1.62,20,"Anel de vedação redondo 11,5x1,9-NBR70",RE108K,1,10,5.2,40169300,795711591601
9645-945-3323,4.0,1,Anel de vedação redondo 5x2,RE900KM,5,10,5.2,40169300,795711146856
9645-945-3339,10.43,5,Anel de vedação redondo 11x4-NBR70,RE230 RE232,1,10,5.2,40169300,886661152339
9645-945-3344,8.53,5,Anel de vedação redondo N14x2-NBR70,RE232,1,10,5.2,40169300,886661369614
9645-945-3961,17.57,1,Anel de vedação redondo 85x3-NBR70,RE109 RE230,1,10,5.2,40169300,886661093656
9645-945-7430,1.21,1,"Anel de vedação redondo 2,9x1,78",RE250K RE230,1,10,5.2,40169300,795711664909
9645-945-7440,1.26,10,"Anel de vedação redondo 3,68x1,78",RE900KM,5,10,5.2,40169300,795711665371
9645-945-7444,1.26,5,"Anel de vedação redondo borracha 4x1,5",MS039 MS310 MS390,1,10,5.2,40169300,795711666019
9645-945-7447,1.09,1,"Anel de vedação redondo 4,3x2,4",RE230,1,10,5.2,40169300,795711666033
9645-945-7455,1.3,10,"Anel de vedação redondo borracha 4,9x1,9",HL135,1,10,5.2,40169300,795711665333
9645-945-7457,1.3,10,"Anel vedação redondo N 5x1,5-NBR70",E160,5,10,5.2,40169300,795711665340
9645-945-7475,7.35,3,"Anel de vedação redondo 6,75x1,78",RE250K RE102,1,10,5.2,40169300,795711680541
9645-945-7485,1.48,1,"Anel vedação redondo N 7x2,5-NBR70",MS260 SR430 SR450,5,10,5.2,40169300,795711681036
9645-945-7494,1.48,3,"Anel vedação redondo borracha 8,76x1,78",RE250K,1,10,5.2,40169300,795711681357
9645-945-7497,2.62,10,"Anel de vedação redondo borracha 9,6x2,4",RE107 RE142,1,10,5.2,40169300,795711681494
9645-945-7501,1.84,2,"Anel de vedação redondo 9,3x2,4",RE107,1,10,5.2,40169300,795711681005
9645-945-7505,1.62,1,"Anel de vedação redondo 10x2,5",RE142 RE143 RE230 RE232,1,10,5.2,40169300,795711681272
9645-945-7506,1.66,1,Anel de vedação redondo 10x3-NBR70,TS350 TS760,1,10,5.2,40169300,795711681289
9645-945-7510,20.22,3,"O-Ring NBR ID=10,77 S=2,62",RE800K REKM RE230 RE232,1,10,5.2,40169300,886661152421
9645-945-7519,15.57,2,"Anel de vedação redondo11,92x2,62-NBR70",RE230 RE232,1,10,5.2,40169300,886661056736
9645-945-7522,6.96,3,Anel de vedação redondo 11x2,RE102K RE820KM RE107 RE142,5,10,5.2,40169300,795711681654
9645-945-7527,1.66,3,"Anel de vedação redondo 12x2,5",RE900KM,0,10,5.2,40169300,795711591830
9645-945-7531,7.26,3,"Anel de vedação redondo 12,3x2,4",RE250K,5,10,5.2,40169300,795711591854
9645-945-7532,1.56,1,"Anel de vedação redondo 11,1x1,6",RE142,1,10,5.2,40169300,795711682064
9645-945-7536,2.01,1,"Anel vedação redondo 10,1x1,6 borracha",RE142,1,10,5.2,40169300,795711682071
9645-945-7552,1.66,20,Anel de vedação redondo 12x2-NBR70,KM KA HT133,1,10,5.2,40169300,886661286102
9645-945-7557,0.62,20,"Anel de vedação redondo 14,1x1,6",RE142,1,10,5.2,40169300,795711665395
9645-945-7561,1.14,10,Anel de vedação redondo 14x2,RE102K RE232,1,10,5.2,40169300,795711664930
9645-945-7565,7.35,2,"Anel de vedação redondo 15x1,5",RE250K RE900KM RE920KM,5,10,5.2,40169300,795711665579
9645-945-7567,1.56,1,"Anel de vedação redondo 15,1x1,6",RE142,1,10,5.2,40169300,795711666071
9645-945-7570,1.8,10,"Anel de vedação redondo 15,54x2,62",KR85 FR350 SG20,5,10,5.2,40169300,795711665364
9645-945-7576,1.64,10,Anel de vedação redondo,RE110 RE150,1,10,5.2,40169300,886661541942
9645-945-7579,20.22,3,"Anel vedação redondo N 15,88x2,62-NBR70",RE800K REKM,5,10,5.2,40169300,795711426682
9645-945-7588,1.88,1,Anel de vedação redondo17x3,TS800 KA120 BG50 HT133 MS194T MS462,1,10,5.2,40169300,795711680558
9645-945-7600,3.33,3,"Anel de vedação redondo 17,17x1,78",RE800K REKM SP80 SP80K RE230,5,10,5.2,40169300,795711680831
9645-945-7603,1.88,10,"Anel vedação redondo borracha 18x2,5",FR85 FR106 FR108 FR220 RE232,1,10,5.2,40169300,795711286538
9645-945-7630,2.28,2,"Anel de vedação redondo 18,77x1,78",RE230 RE232,1,10,5.2,40169300,886661152384
9645-945-7659,6.2,5,"Anel de vedação redondo 20,35x1,78",RE230 RE232,1,10,5.2,40169300,886661087037
9645-945-7669,3.06,3,"Anel de vedação redondo 21,5x1,78",RE900KM,5,10,5.2,40169300,795711146894
9645-945-7670,2.1,5,"Anel de vedação redondo 21,82x3,53",SG20,1,10,5.2,40169300,795711681746
9645-945-7699,2.02,1,"Anel de vedação redondo borracha 23x1,5",BT45,1,10,5.2,40169300,795711681821
9645-945-7700,2.16,1,"Anel vedação redondo borracha 23,4x3,53",SR400 SR420,5,10,5.2,40169300,795711681661
9645-945-7790,2.34,1,"Anel de vedação redondo borracha 28x3,5",HS81 HS82R,1,10,5.2,40169300,795711672546
9645-945-7841,3.26,1,Anel de vedação redondo 30x2,HSE61,1,10,5.2,40169300,795711665425
9645-945-7908,2.47,1,"Anel de vedação redondo 34,5x2",HL135,1,10,5.2,40169300,795711426262
9645-945-8023,2.83,3,Anel vedação redondo N 42x3-NBR70,P835,5,10,5.2,40169300,795711681043
9645-945-8126,3.05,1,"Anel de vedação redondo 48x3,5",SR430 SR450,5,10,5.2,40169300,795711681388
9645-945-8182,3.05,3,Anel de vedação redondo 53x1,KA 85R,1,10,5.2,40169300,795711681722
9645-945-8240,3.49,1,"Anel vedação redondo borracha 56,5x5,33",TS350 TS510 TS760,1,10,5.2,40169300,795711681890
9645-945-8475,32.25,2,"Anel de vedação redondo 70x2,5",RE800K REKM,3,10,5.2,40169300,795711146900
9645-945-8535,4.17,5,Anel de vedação redondo75x5-NBR70,SR430 SR450,5,10,5.2,40169300,795711680121
9645-945-8550,4.03,3,"Anel vedação redondo N 75,87x2,62-NBR70",P840,5,10,5.2,40169300,795711680138
9645-945-8584,10.6,1,Anel de vedação redondo 80x2,RE142 RE143,1,10,5.2,40169300,795711680886
9645-945-8627,31.71,1,"Anel de vedação redondo 85x2,62",MSA160 RE108,1,10,5.2,40169300,886661006847
9645-945-8645,4.44,5,"Anel vedação redondo N 85,32x3,53-NBR70",BR600,5,10,5.2,40169300,795711681395
9645-945-8704,29.15,1,Anel vedação redondo borracha N92x3,RE232,1,10,5.2,40169300,886661369683
9645-945-8821,5.55,5,"Anel de vedação redondo 10 N 104,37x3,53",BGA 300.1,1,10,5.2,40169300,886661241262
9645-945-8911,5.47,5,"Anel de vedação redondo N 113,89x3,53",BR800,1,10,5.2,40169300,886661281916
9645-945-8971,5.83,1,Anel de vedação redondo 120x5-NBR70,SR420,5,10,5.2,40169300,795711681913
9645-945-9231,6.41,1,"Anel de vedação redondo139,29x3,53-NBR70",SG71,1,10,5.2,40169300,886661148073
9645-948-1075,1.61,20,"Anel de vedação redondo N11,5x1,78",RE110 RE145,1,10,5.2,40169300,886661378180
9645-948-2470,2.1,10,Anel de vedação redondo 23x3,MS210 MS250 MS360 MS380 HT133 MS194T HTA86,1,10,5.2,40169300,795711591175
9645-948-2471,2.1,10,Anel de vedação redondo 23x3-NBR45,TS420,5,10,5.2,40169300,795711681081
9645-948-3046,1.66,20,"Anel de vedação redondo borracha 7x1,2",RE107,1,10,5.2,40169300,795711680602
9645-948-3076,1.29,1,"Anel de vedação redondo 5,1x1,6",ACESSÓRIO LAVADORAS,1,10,5.2,40169300,886661311859
9645-948-3180,1.66,10,"Anel de vedação redondo12,42x1,78",RE150,1,10,5.2,40169300,886661919246
9645-948-4050,2.6,3,Anel de vedação redondo 36x3,MS08,5,10,5.2,40169300,795711681098
9645-948-7402,1.9,6,Anel de vedação redondo--TPE-U95,RE110 PLUS,1,0,9.75,39269069,886661435999
9645-948-7480,1.44,5,"Anel de vedação redondo 7,65x1,78",re 900km SG20,1,10,5.2,40169300,795711681401
9645-948-7490,2.5,10,Anel de vedação redondo A 9x2-NBR90,RE107 RE142,1,10,5.2,40169300,795711681418
9645-948-7500,1.48,10,"Anel de vedação redondo 9,25x1,78",RE107 RE142 RE143 SG20,1,10,5.2,40169300,795711681425
9645-948-7501,1.41,10,"Anel de vedação redondo borracha 9,3x2,4",RE107 RE142,1,10,5.2,40169300,795711681555
9645-948-7515,16.95,1,"Anel de vedação redondo 10x2,2-NBR90",RE109,1,10,5.2,40169300,886661164363
9645-948-7526,21.4,1,Anel de vedação redondo N12x2-NBR90,RE98,1,10,5.2,40169300,886661036097
9645-948-7547,20.51,1,"Anel de vedação redondo 11,7x2,0",RE88 RE98,1,10,5.2,40169300,795711857226
9645-948-7591,2.38,1,"Anel vedação redondo borracha 17,13x2,62",RE142,1,10,5.2,40169300,795711681531
9645-948-7734,2.24,10,"Anel de vedação redondo 25x3,5",MSA160 MSA230 MS250 MS310 MS360 MS380 MS390 MS460 MS462 MS210 MS194T MS651 MS661 HS81R BR600,1,10,5.2,40169300,795711681920
9645-948-7895,2.44,10,"Anel de vedação redondo 33x2,5",HTA135.0,1,10,5.2,40169300,886661689903
9645-948-7995,5.6,10,Anel vedação redondo borracha 40x4EPDM70,HT75 HTA85,1,10,5.2,40169300,795711681760
9645-948-8484,22.16,1,"Anel de vedação redondo 72x2,0",RE88 RE98,1,10,5.2,40169300,795711857219
9645-948-8525,3.9,1,Anel de vedação redondo N74x2-NBR90,RE100 RE110 RE145,1,10,5.2,40169300,886661263868
9645-948-8625,4.25,10,"Anel de vedação redondo N82,22x2,62",RE150,1,10,5.2,40169300,886661783427
9645-949-0020,1.58,1,"Anel de vedação redondo N9,19x2,62-NBR90",Lavadoras RE150,1,10,5.2,40169300,886661885350
9645-951-0760,3.01,1,Anel vedação redondo 9x2,SR420 SR430 SR450,3,10,5.2,40169300,795711940584
9645-951-3076,2.59,30,"Anel vedação redondo borracha 5,1x1,6",RE90 RE95 RE110 RE150,1,10,5.2,40169300,795711665012
9645-951-3315,1.49,1,"Anel de vedação redondo N9,0x1,8-NBR80",RE90 RE95,1,10,5.2,40169300,886661774807
9645-951-3327,1.41,1,"Anel de vedação redondo N7,1x1,8-NBR80",RE90 RE95,1,10,5.2,40169300,886661774920
